,email
1196,eb1.amor@escolas.min-edu.pt
1197,ji.n2.marrazes@escolas.min-edu.pt
1198,ji.n1.marrazes@escolas.min-edu.pt
1199,ji.regueirapontes@escolas.min-edu.pt
1200,ji.marinheiros@escolas.min-edu.pt
1201,ji.vieiraleiria@escolas.min-edu.pt
1202,direcao@aevl.edu.gov.pt
1203,servicos@aevl.edu.gov.pt
1204,eb2.pefranklin@escolas.min-edu.pt
1205,eb1.praiavieira@escolas.min-edu.pt
1206,eb1.antoniovitorino@escolas.min-edu.pt
1207,ji.santiagolitem@escolas.min-edu.pt
1208,ji.flandes@escolas.min-edu.pt
1209,ji.charnecapombal@escolas.min-edu.pt
1210,ji.altocrespos@escolas.min-edu.pt
1211,direcao@gualdimpais.edu.gov.pt
1212,servicos@gualdimpais.edu.gov.pt
1213,eb1.vermoil@escolas.min-edu.pt
1214,eb1.travassopombal@escolas.min-edu.pt
1215,eb1.santiagolitem@escolas.min-edu.pt
1216,eb1.meirinhas@escolas.min-edu.pt
1217,eb1.fontenovapombal@escolas.min-edu.pt
1218,eb1.escoural@escolas.min-edu.pt
1219,eb1.casalinhopombal@escolas.min-edu.pt
1220,eb1.carnide@escolas.min-edu.pt
1221,ji.pindobaixo@escolas.min-edu.pt
1222,direcao@aepc.edu.gov.pt
1223,servicos@aepc.edu.gov.pt
1224,eb1.sezures@escolas.min-edu.pt
1225,eb1.rorizpindo@escolas.min-edu.pt
1226,ebi.insua@escolas.min-edu.pt
1227,eb1.castelopenalva@escolas.min-edu.pt
1228,ji.viladra@escolas.min-edu.pt
1229,ji.igrejacampia@escolas.min-edu.pt
1230,ji.cambra@escolas.min-edu.pt
1231,direcao@agevc.edu.gov.pt
1232,servicos@agevc.edu.gov.pt
1233,eb1.viladra@escolas.min-edu.pt
1234,ebi.campia@escolas.min-edu.pt
1235,ji.serrazes@escolas.min-edu.pt
1236,ji.stacruztrapa@escolas.min-edu.pt
1237,ji.manhouce@escolas.min-edu.pt
1238,direcao@aesct.edu.gov.pt
1239,servicos@aesct.edu.gov.pt
1240,eb1.n1.manhouce@escolas.min-edu.pt
1241,eb1.carvalhaissps@escolas.min-edu.pt
1242,direcao@aepaa.edu.gov.pt
1243,servicos@aepaa.edu.gov.pt
1244,eb1.orvalho@escolas.min-edu.pt
1245,eb1ji.oleiros@escolas.min-edu.pt
1246,eb1ji.estreito@escolas.min-edu.pt
1247,direcao@ae-escalada.edu.gov.pt
1248,servicos@ae-escalada.edu.gov.pt
1249,eb1.dornelaszezere@escolas.min-edu.pt
1250,direcao@aepardilho.edu.gov.pt
1251,servicos@aepardilho.edu.gov.pt
1252,direcao@aepoiares.edu.gov.pt
1253,servicos@aepoiares.edu.gov.pt
1254,eb1.vnovapoiares@escolas.min-edu.pt
1255,eb1.n1.smiguel@escolas.min-edu.pt
1256,eb1.avnovapoiares@escolas.min-edu.pt
1257,direcao@aevouzela.edu.gov.pt
1258,servicos@aevouzela.edu.gov.pt
1259,eb1.pacosvilharigues@escolas.min-edu.pt
1260,eb1.mocamedes@escolas.min-edu.pt
1261,eb1.fatauncos@escolas.min-edu.pt
1262,direcao@aebissaya-cpera.edu.gov.pt
1263,servicos@aebissaya-cpera.edu.gov.pt
1264,ji.ruivaqueira@escolas.min-edu.pt
1265,ji.ribadaves@escolas.min-edu.pt
1266,ji.outeirofonte@escolas.min-edu.pt
1267,ji.montereal@escolas.min-edu.pt
1268,direcao@aersisabel.edu.gov.pt
1269,servicos@aersisabel.edu.gov.pt
1270,eb1.valepedra@escolas.min-edu.pt
1271,eb1.soutocarpalhosa@escolas.min-edu.pt
1272,eb1.serraportourso@escolas.min-edu.pt
1273,eb1.outeirofonte@escolas.min-edu.pt
1274,eb1.ortigosa@escolas.min-edu.pt
1275,eb1.mrenacional109@escolas.min-edu.pt
1276,eb1.n2.montereal@escolas.min-edu.pt
1277,eb1.moitaroda@escolas.min-edu.pt
1278,eb1.lameiraortigosa@escolas.min-edu.pt
1279,eb1.carvide@escolas.min-edu.pt
1280,eb1.csoutocarpalhosa@escolas.min-edu.pt
1281,eb1.bemunicipal531@escolas.min-edu.pt
1282,es.oliveirabairro@escolas.min-edu.pt
1283,eb23.dfpeixinho@escolas.min-edu.pt
1284,direcao@aeobairro.edu.gov.pt
1285,servicos@aeobairro.edu.gov.pt
1286,eb1.vverdeoliveira@escolas.min-edu.pt
1287,eb1.mamarrosa@escolas.min-edu.pt
1288,eb1.bustos@escolas.min-edu.pt
1289,ji.ldrcorreiaseixas@escolas.min-edu.pt
1290,eb1.freixovilarinho@escolas.min-edu.pt
1291,ji.fontainhaslousa@escolas.min-edu.pt
1292,direcao@aelousa.edu.gov.pt
1293,servicos@aelousa.edu.gov.pt
1294,ji.riovide@escolas.min-edu.pt
1295,ji.mirandacorvo@escolas.min-edu.pt
1296,ji.emirandacorvo@escolas.min-edu.pt
1297,ji.lamasmirandacorvo@escolas.min-edu.pt
1298,ebiji.pdfcorreia@escolas.min-edu.pt
1299,direcao@aemc.edu.gov.pt
1300,servicos@aemc.edu.gov.pt
1301,eb1.n1.vnmcorvo@escolas.min-edu.pt
1302,eb1.semide@escolas.min-edu.pt
1303,eb1.riovide@escolas.min-edu.pt
1304,eb1.pmirandacorvo@escolas.min-edu.pt
1305,eb1.mmirandacorvo@escolas.min-edu.pt
1306,eb1.lamasmcv@escolas.min-edu.pt
1307,eb1.tojeiro@escolas.min-edu.pt
1308,ji.meas@escolas.min-edu.pt
1309,ji.carapinheira@escolas.min-edu.pt
1310,eb23.arazede@escolas.min-edu.pt
1311,eb1.arazede@escolas.min-edu.pt
1312,direcao@aemontemor-velho.edu.gov.pt
1313,direcao@aemontemor.pt
1314,servicos@aemontemor-velho.edu.gov.pt
1315,eb23.djsantosbessa@escolas.min-edu.pt
1316,eb1.visoliceia@escolas.min-edu.pt
1317,eb1.tentugal@escolas.min-edu.pt
1318,eb1.seixogatoes@escolas.min-edu.pt
1319,ebi.pereira@escolas.min-edu.pt
1320,eb1.meascampo@escolas.min-edu.pt
1321,eb1.carapinheira@escolas.min-edu.pt
1322,eb1.bunhosa@escolas.min-edu.pt
1323,eb1.vinharainha@escolas.min-edu.pt
1324,eb1.vnovaancos@escolas.min-edu.pt
1325,eb1.tapeus@escolas.min-edu.pt
1326,eb23.soure@escolas.min-edu.pt
1327,eb1.sobralbaixo@escolas.min-edu.pt
1328,eb1.marcocolessamuel@escolas.min-edu.pt
1329,eb1.granjaulmeiro@escolas.min-edu.pt
1330,eb1.gesteira@escolas.min-edu.pt
1331,eb1.figueirocampo@escolas.min-edu.pt
1332,eb1.degracias@escolas.min-edu.pt
1333,eb1.alfarelos@escolas.min-edu.pt
1334,ji.vnovaancos@escolas.min-edu.pt
1335,ji.soure@escolas.min-edu.pt
1336,ji.simoes@escolas.min-edu.pt
1337,ji.poucapena@escolas.min-edu.pt
1338,ji.marcocolessamuel@escolas.min-edu.pt
1339,ji.alfarelos@escolas.min-edu.pt
1340,direcao@aemas.edu.gov.pt
1341,servicos@aemas.edu.gov.pt
1342,direcao@aetabua.edu.gov.pt
1343,servicos@aetabua.edu.gov.pt
1344,eb23.tabua@escolas.min-edu.pt
1345,ebi.midoes@escolas.min-edu.pt
1346,eb1.mouronho@escolas.min-edu.pt
1347,ji.tabua@escolas.min-edu.pt
1348,ji.sinde@escolas.min-edu.pt
1349,ji.povoamidoes@escolas.min-edu.pt
1350,ji.mouronho@escolas.min-edu.pt
1351,ji.midoes@escolas.min-edu.pt
1352,ji.espariz@escolas.min-edu.pt
1353,ji.covastbu@escolas.min-edu.pt
1354,eb1.n2.miraaire@escolas.min-edu.pt
1355,eb1.n1.miraaire@escolas.min-edu.pt
1356,esb3.miraaire@escolas.min-edu.pt
1357,eb2.dmoperpetua@escolas.min-edu.pt
1358,eb1.tojalcima@escolas.min-edu.pt
1359,eb1.serroventoso@escolas.min-edu.pt
1360,eb1.sjcalvariacima@escolas.min-edu.pt
1361,eb1.sbentopms@escolas.min-edu.pt
1362,eb1.portomos@escolas.min-edu.pt
1363,eb1.mendiga@escolas.min-edu.pt
1364,eb1.vcarvalho@escolas.min-edu.pt
1365,direcao@aealaneve.edu.gov.pt
1366,direcaoaelaneve@gmail.com
1367,servicos@aealaneve.edu.gov.pt
1368,eb1.n3.covilha@escolas.min-edu.pt
1369,eb1.canhoso@escolas.min-edu.pt
1370,ji.cantargalo@escolas.min-edu.pt
1371,ji.canhoso@escolas.min-edu.pt
1372,ji.vermiosa@escolas.min-edu.pt
1373,direcao@aefcr.edu.gov.pt
1374,servicos@aefcr.edu.gov.pt
1375,eb2.fcastelorodrigo@escolas.min-edu.pt
1376,eb1.fcastelorodrigo@escolas.min-edu.pt
1377,eb1.escalhao@escolas.min-edu.pt
1378,ji.tinalhas@escolas.min-edu.pt
1379,ji.povoariomoinhos@escolas.min-edu.pt
1380,eb1ji.lousa@escolas.min-edu.pt
1381,ji.lcoronelmacedo@escolas.min-edu.pt
1382,ji.escaloscima@escolas.min-edu.pt
1383,direcao@agrup-alcains-svb.edu.gov.pt
1384,servicos@agrup-alcains-svb.edu.gov.pt
1385,ebi.svicentebeira@escolas.min-edu.pt
1386,eb1.povoariomoinhos@escolas.min-edu.pt
1387,eb1.lardosa@escolas.min-edu.pt
1388,eb1.escaloscima@escolas.min-edu.pt
1389,eb1.alcains@escolas.min-edu.pt
1390,eb1.portotejo@escolas.min-edu.pt
1391,direcao@aevvr.edu.gov.pt
1392,servicos@aevvr.edu.gov.pt
1393,direcao@aepnova.edu.gov.pt
1394,servicos@aepnova.edu.gov.pt
1395,eb1.sfcdlourenco13@escolas.min-edu.pt
1396,eb1ji.proencaanova@escolas.min-edu.pt
1397,ji.termasmonfortinho@escolas.min-edu.pt
1398,ji.smiguelacha@escolas.min-edu.pt
1399,ji.midanhanova@escolas.min-edu.pt
1400,direcao@agrupamentoidanha.edu.gov.pt
1401,servicos@agrupamentoidanha.edu.gov.pt
1402,eb1.zebreira@escolas.min-edu.pt
1403,eb1.penhagarcia@escolas.min-edu.pt
1404,eb1ji.ladoeiro@escolas.min-edu.pt
1405,eb1.idanhaanova@escolas.min-edu.pt
1406,ji.lagoaparada@escolas.min-edu.pt
1407,ji.ansiao@escolas.min-edu.pt
1408,ji.alvorge@escolas.min-edu.pt
1409,eb23.avelar@escolas.min-edu.pt
1410,direcao@agansiao.edu.gov.pt
1411,servicos@agansiao.edu.gov.pt
1412,eb1.lagarteiraansiao@escolas.min-edu.pt
1413,eb1.alvorge@escolas.min-edu.pt
1414,ji.muxagatapontao@escolas.min-edu.pt
1415,direcao@ae-fa.edu.gov.pt
1416,direcao@ae-fa.pt
1417,servicos@ae-fa.edu.gov.pt
1418,eb1.fornosalgodres@escolas.min-edu.pt
1419,eb1.figueirogranja@escolas.min-edu.pt
1420,ji.corticada@escolas.min-edu.pt
1421,ji.aguiarbeira@escolas.min-edu.pt
1422,direcao@agb.edu.gov.pt
1423,servicos@agb.edu.gov.pt
1424,eb1.dornelasagb@escolas.min-edu.pt
1425,eb1.carapito@escolas.min-edu.pt
1426,eb1.aguiarbeira@escolas.min-edu.pt
1427,ji.penaverde@escolas.min-edu.pt
1428,direcao@sacaduracabral.edu.gov.pt
1429,servicos@sacaduracabral.edu.gov.pt
1430,eb1.celoricobeira@escolas.min-edu.pt
1431,eb1.lageosamondego@escolas.min-edu.pt
1432,direcao@aeagueda.edu.gov.pt
1433,servicos@aeagueda.edu.gov.pt
1434,eb1.recardaes@escolas.min-edu.pt
1435,eb1.giesteiraagueda@escolas.min-edu.pt
1436,eb1.borralhasantiago@escolas.min-edu.pt
1437,eb1.assequins@escolas.min-edu.pt
1438,eb1.n1.agueda@escolas.min-edu.pt
1439,ji.matacuria@escolas.min-edu.pt
1440,ji.amoreiragandara@escolas.min-edu.pt
1441,direcao@aeanadia.edu.gov.pt
1442,servicos@aeanadia.edu.gov.pt
1443,eb23.vilarinhobairro@escolas.min-edu.pt
1444,eb1.vnovamonsarros@escolas.min-edu.pt
1445,eb1.tamengos@escolas.min-edu.pt
1446,eb1.poutena@escolas.min-edu.pt
1447,eb1.moitaand@escolas.min-edu.pt
1448,eb1.n1.mogofores@escolas.min-edu.pt
1449,eb1.chaozinho@escolas.min-edu.pt
1450,eb1.aguim@escolas.min-edu.pt
1451,ji.vilarinhobairro@escolas.min-edu.pt
1452,ji.vnovamonsarros@escolas.min-edu.pt
1453,ji.tamengos@escolas.min-edu.pt
1454,ji.poutena@escolas.min-edu.pt
1455,direcao@aeaveiro.edu.gov.pt
1456,servicos@aeaveiro.edu.gov.pt
1457,eb23.joaoafonso@escolas.min-edu.pt
1458,eb1.veracruzaveiro@escolas.min-edu.pt
1459,eb1.sjacinto@escolas.min-edu.pt
1460,eb1.santiagogloria@escolas.min-edu.pt
1461,eb1.gloriaaveiro@escolas.min-edu.pt
1462,eb1.barrocas@escolas.min-edu.pt
1463,eb1.qtsimao@escolas.min-edu.pt
1464,eb1.esgueira@escolas.min-edu.pt
1465,eb1.amataducos@escolas.min-edu.pt
1466,ji.caboluis@escolas.min-edu.pt
1467,direcao@aee.edu.gov.pt
1468,servicos@aee.edu.gov.pt
1469,direcao@aeje.edu.gov.pt
1470,servicos@aeje.edu.gov.pt
1471,eb23.sbernardo@escolas.min-edu.pt
1472,eb1.sbernardo@escolas.min-edu.pt
1473,eb1.solposto@escolas.min-edu.pt
1474,eb1.areais@escolas.min-edu.pt
1475,ji.gafanhacarmo@escolas.min-edu.pt
1476,ji.gencarnacaoct@escolas.min-edu.pt
1477,eb1.gafanhacarmo@escolas.min-edu.pt
1478,eb1.gencarnacaosul@escolas.min-edu.pt
1479,eb1.gencarnacaonorte@escolas.min-edu.pt
1480,eb1.gencarnacaoct@escolas.min-edu.pt
1481,direcao@aege.edu.gov.pt
1482,servicos@aege.edu.gov.pt
1483,eb1.costanovaprado@escolas.min-edu.pt
1484,direcao@ae-gaf-nazare.edu.gov.pt
1485,servicos@ae-gaf-nazare.edu.gov.pt
1486,eb1.calevila@escolas.min-edu.pt
1487,eb1.marinhavelha@escolas.min-edu.pt
1488,eb23.gafanhanazare@escolas.min-edu.pt
1489,eb1.farolbarra@escolas.min-edu.pt
1490,eb1.chave@escolas.min-edu.pt
1491,eb1.cambeia@escolas.min-edu.pt
1492,direcao@ageilhavo.edu.gov.pt
1493,servicos@ageilhavo.edu.gov.pt
1494,direccao@ageilhavo.pt
1495,eb1.valeilhavo@escolas.min-edu.pt
1496,eb1.presalegua@escolas.min-edu.pt
1497,eb1.ilhavo@escolas.min-edu.pt
1498,eb1.gafanhadaquem@escolas.min-edu.pt
1499,eb1.corgocomum@escolas.min-edu.pt
1500,eb1.chousavelha@escolas.min-edu.pt
1501,ji.qtvalongo@escolas.min-edu.pt
1502,ji.pampilhosa@escolas.min-edu.pt
1503,eb1.presastajoana@escolas.min-edu.pt
1504,ji.casalcomba@escolas.min-edu.pt
1505,ji.carqueijo@escolas.min-edu.pt
1506,ji.canedopampilhosa@escolas.min-edu.pt
1507,ji.antes@escolas.min-edu.pt
1508,direcao@aemealhada.edu.gov.pt
1509,servicos@aemealhada.edu.gov.pt
1510,eb23.pampilhosabotao@escolas.min-edu.pt
1511,eb23.mealhada@escolas.min-edu.pt
1512,eb1.mealhada@escolas.min-edu.pt
1513,eb1.luso@escolas.min-edu.pt
1514,eb1.n1.casalcomba@escolas.min-edu.pt
1515,eb1.barcouco@escolas.min-edu.pt
1516,eb1.n1.antes@escolas.min-edu.pt
1517,direcao@aemurtosa.edu.gov.pt
1518,servicos@aemurtosa.edu.gov.pt
1519,ebiji.torreira@escolas.min-edu.pt
1520,eb1.ssbunheiro@escolas.min-edu.pt
1521,eb1.montestantonio@escolas.min-edu.pt
1522,eb1.habitovar@escolas.min-edu.pt
1523,eb1.furadouroovar@escolas.min-edu.pt
1524,eb1.combatentes@escolas.min-edu.pt
1525,eb1.carregalovar@escolas.min-edu.pt
1526,eb1.cabanoes@escolas.min-edu.pt
1527,eb23.adiassimoes@escolas.min-edu.pt
1528,eb1.torraolameiro@escolas.min-edu.pt
1529,ji.oliveirinhaovar@escolas.min-edu.pt
1530,direcao@aeovar.edu.gov.pt
1531,servicos@aeovar.edu.gov.pt
1532,eb1.sjoaoovar@escolas.min-edu.pt
1533,eb1.sdonato@escolas.min-edu.pt
1534,eb1ji.pontenova@escolas.min-edu.pt
1535,eb1.oliveirinhaovar@escolas.min-edu.pt
1536,ji.talhadas@escolas.min-edu.pt
1537,ji.severvouga@escolas.min-edu.pt
1538,direcao@aesv.edu.gov.pt
1539,servicos@aesv.edu.gov.pt
1540,eb1.valasilvaescura@escolas.min-edu.pt
1541,eb1.talhadas@escolas.min-edu.pt
1542,eb1.severvouga@escolas.min-edu.pt
1543,eb1.senhorinha@escolas.min-edu.pt
1544,eb1.hortasparadela@escolas.min-edu.pt
1545,eb1.cedrim@escolas.min-edu.pt
1546,ji.soza@escolas.min-edu.pt
1547,ji.standrevagos@escolas.min-edu.pt
1548,ji.salgueiro@escolas.min-edu.pt
1549,ji.ouca@escolas.min-edu.pt
1550,ji.calvao@escolas.min-edu.pt
1551,direcao@aevagos.edu.gov.pt
1552,servicos@aevagos.edu.gov.pt
1553,eb23.drjoaorochapai@escolas.min-edu.pt
1554,eb1.vigia@escolas.min-edu.pt
1555,eb1.vagos@escolas.min-edu.pt
1556,eb1.sosa@escolas.min-edu.pt
1557,eb1.salgueirososa@escolas.min-edu.pt
1558,eb1.quintaqt@escolas.min-edu.pt
1559,eb1.ouca@escolas.min-edu.pt
1560,eb1.lombomeao@escolas.min-edu.pt
1561,eb1.calvaoescola@escolas.min-edu.pt
1562,direcao@aepac.edu.gov.pt
1563,servicos@aepac.edu.gov.pt
1564,eb1.smarcoscaria@escolas.min-edu.pt
1565,eb1.n1.jardim@escolas.min-edu.pt
1566,direcao@aeapaiva.edu.gov.pt
1567,servicos@aeapaiva.edu.gov.pt
1568,ji.sarzedas@escolas.min-edu.pt
1569,eb1ji.salgueirocampo@escolas.min-edu.pt
1570,ji.quintasvioletas@escolas.min-edu.pt
1571,eb1.sarzedas@escolas.min-edu.pt
1572,eb1.stiago@escolas.min-edu.pt
1573,eb1.mina@escolas.min-edu.pt
1574,eb1.cpeleteiros@escolas.min-edu.pt
1575,ji.soalheira@escolas.min-edu.pt
1576,ji.fundao@escolas.min-edu.pt
1577,ji.alpedrinha@escolas.min-edu.pt
1578,ji.aldeiajoanes@escolas.min-edu.pt
1579,ji.n1.silvares@escolas.min-edu.pt
1580,direcao@aegx.edu.gov.pt
1581,servicos@aegx.edu.gov.pt
1582,eb1.n2.fundao@escolas.min-edu.pt
1583,eb1.valeprazeres@escolas.min-edu.pt
1584,eb1.n1.fundao@escolas.min-edu.pt
1585,eb1.telhadocimopovo@escolas.min-edu.pt
1586,eb1.soutocasa@escolas.min-edu.pt
1587,eb1.n1.soalheira@escolas.min-edu.pt
1588,eb23.sslapartado1@escolas.min-edu.pt
1589,eb1.janeirocima@escolas.min-edu.pt
1590,eb1.donas@escolas.min-edu.pt
1591,eb1.cstaluzia@escolas.min-edu.pt
1592,eb1.povoaatalaia@escolas.min-edu.pt
1593,eb1.alpedrinha@escolas.min-edu.pt
1594,eb1.aldeiajoanes@escolas.min-edu.pt
1595,eb1.alcaide@escolas.min-edu.pt
1596,direcao@aeamatolusitano.edu.gov.pt
1597,servicos@aeamatolusitano.edu.gov.pt
1598,eb23.jrcastelobranco@escolas.min-edu.pt
1599,eb1.vcastelobranco@escolas.min-edu.pt
1600,eb1.qtgranja@escolas.min-edu.pt
1601,ji.n1.covilha@escolas.min-edu.pt
1602,ji.peraboa@escolas.min-edu.pt
1603,direcao@aecovilha.edu.gov.pt
1604,servicos@aecovilha.edu.gov.pt
1605,eb1.n1.covilha@escolas.min-edu.pt
1606,eb1.stantoniocovilha@escolas.min-edu.pt
1607,eb1.n4.covilha@escolas.min-edu.pt
1608,eb1.refugio@escolas.min-edu.pt
1609,eb1.n2.ferro@escolas.min-edu.pt
1610,eb1.boidobra@escolas.min-edu.pt
1611,eb1.n1.peraboa@escolas.min-edu.pt
1612,eb1.n2.covilha@escolas.min-edu.pt
1613,ji.verdelhos@escolas.min-edu.pt
1614,ji.teixoso@escolas.min-edu.pt
1615,direcao@aeteixoso.edu.gov.pt
1616,servicos@aeteixoso.edu.gov.pt
1617,eb1.teixoso@escolas.min-edu.pt
1618,eb1.verdelhos@escolas.min-edu.pt
1619,eb1.vformosocovilha@escolas.min-edu.pt
1620,eb1.orjais@escolas.min-edu.pt
1621,ji.peroviseu@escolas.min-edu.pt
1622,eb1.enxames@escolas.min-edu.pt
1623,eb1.capinha@escolas.min-edu.pt
1624,direcao@aef.edu.gov.pt
1625,servicos@aef.edu.gov.pt
1626,eb1.n3.fundao@escolas.min-edu.pt
1627,eb23.joaofranco@escolas.min-edu.pt
1628,eb1.vescolanova@escolas.min-edu.pt
1629,eb1.salgueiro@escolas.min-edu.pt
1630,eb1.peroviseu@escolas.min-edu.pt
1631,eb1.fatela@escolas.min-edu.pt
1632,eb1.asitiocabecinha@escolas.min-edu.pt
1633,direcao@ribeirosanches.edu.gov.pt
1634,secretaria.aersp@aerspenamacor.com
1635,servicos@ribeirosanches.edu.gov.pt
1636,eb1.penamacor@escolas.min-edu.pt
1637,direcao@aeserta.edu.gov.pt
1638,servicos@aeserta.edu.gov.pt
1639,eb23.palfarinha@escolas.min-edu.pt
1640,eb1ji.vcavaleiros@escolas.min-edu.pt
1641,ebi.serta@escolas.min-edu.pt
1642,eb1.pedrogaopequeno@escolas.min-edu.pt
1643,eb1ji.cumeada@escolas.min-edu.pt
1644,eb1.castelosrt@escolas.min-edu.pt
1645,eb1.cabecudo@escolas.min-edu.pt
1646,ji.serta@escolas.min-edu.pt
1647,ji.pedrogaopequeno@escolas.min-edu.pt
1648,ji.casteloi@escolas.min-edu.pt
1649,ji.cabecudo@escolas.min-edu.pt
1650,direcao@aearganil.edu.gov.pt
1651,servicos@aearganil.edu.gov.pt
1652,eb23.pfmendesferrao@escolas.min-edu.pt
1653,eb23.arganil@escolas.min-edu.pt
1654,eb1.arganil@escolas.min-edu.pt
1655,eb1.sarzedoescolaceb@escolas.min-edu.pt
1656,eb1.pombeirobeira@escolas.min-edu.pt
1657,eb1.pomares@escolas.min-edu.pt
1658,ji.sepins@escolas.min-edu.pt
1659,ji.povoalomba@escolas.min-edu.pt
1660,ji.murtede@escolas.min-edu.pt
1661,direcao@aemm-cantanhede.edu.gov.pt
1662,servicos@aemm-cantanhede.edu.gov.pt
1663,eb1.pjlfigueiredo@escolas.min-edu.pt
1664,eb1.ourenta@escolas.min-edu.pt
1665,eb1.murtede@escolas.min-edu.pt
1666,eb1.cordinha@escolas.min-edu.pt
1667,eb1.cantanhedesul@escolas.min-edu.pt
1668,eb1.cantanhede@escolas.min-edu.pt
1669,eb1.bolho@escolas.min-edu.pt
1670,eb1.qtflores@escolas.min-edu.pt
1671,eb23.ceira@escolas.min-edu.pt
1672,eb1.casteloviegas@escolas.min-edu.pt
1673,eb1.nortonmatos@escolas.min-edu.pt
1674,ji.vendasceira@escolas.min-edu.pt
1675,direcao@aecoimbra-sul.edu.gov.pt
1676,servicos@aecoimbra-sul.edu.gov.pt
1677,eb1.vendasceira@escolas.min-edu.pt
1678,eb1.torresmondego@escolas.min-edu.pt
1679,eb1.asantonioolivais@escolas.min-edu.pt
1680,eb1.almalagues@escolas.min-edu.pt
1681,eb1.appcerebral@escolas.min-edu.pt
1682,direcao@aersi.edu.gov.pt
1683,rsigeral@aerainhasantaisabel.pt
1684,servicos@aersi.edu.gov.pt
1685,eb1.vilelatorre@escolas.min-edu.pt
1686,eb1.trouxemil@escolas.min-edu.pt
1687,eb1.souselas@escolas.min-edu.pt
1688,eb1.sargentomor@escolas.min-edu.pt
1689,eb1.spaulofrades@escolas.min-edu.pt
1690,eb1.staapolonia@escolas.min-edu.pt
1691,eb1.msouselas@escolas.min-edu.pt
1692,eb1.loreto@escolas.min-edu.pt
1693,eb1.larca@escolas.min-edu.pt
1694,eb1.ingote@escolas.min-edu.pt
1695,eb1.eirasoureca@escolas.min-edu.pt
1696,eb1.n1.brasfemes@escolas.min-edu.pt
1697,eb1.ademia@escolas.min-edu.pt
1698,direcao@eucastro.edu.gov.pt
1699,servicos@eucastro.edu.gov.pt
1700,eb1.tovim@escolas.min-edu.pt
1701,eb1.solum@escolas.min-edu.pt
1702,eb1.dianteiro@escolas.min-edu.pt
1703,eb1.coselhas@escolas.min-edu.pt
1704,eb1.conchada@escolas.min-edu.pt
1705,ji.olivais@escolas.min-edu.pt
1706,direcao@aemf.edu.gov.pt
1707,servicos@aemf.edu.gov.pt
1708,eb1.stacruzcoimbra@escolas.min-edu.pt
1709,eb1.olivaiscoimbra@escolas.min-edu.pt
1710,eb1.montesclaros@escolas.min-edu.pt
1711,ji.sebalgrande@escolas.min-edu.pt
1712,ji.sfipo@escolas.min-edu.pt
1713,ji.ega@escolas.min-edu.pt
1714,ji.avenalsebal@escolas.min-edu.pt
1715,direcao@aecdx.edu.gov.pt
1716,servicos@aecdx.edu.gov.pt
1717,eb23.n2.canova@escolas.min-edu.pt
1718,eb1.condeixaanova@escolas.min-edu.pt
1719,eb1.sebalgrande@escolas.min-edu.pt
1720,eb1.ega@escolas.min-edu.pt
1721,eb1.anobra@escolas.min-edu.pt
1722,ji.ribas@escolas.min-edu.pt
1723,ji.maiorca@escolas.min-edu.pt
1724,ji.ferreiraanova@escolas.min-edu.pt
1725,direcao@aefigueiranorte.edu.gov.pt
1726,servicos@aefigueiranorte.edu.gov.pt
1727,eb23.pmarioaugusto@escolas.min-edu.pt
1728,eb1.vigarios@escolas.min-edu.pt
1729,eb1.spfamonicanora@escolas.min-edu.pt
1730,eb1.quiaios@escolas.min-edu.pt
1731,eb1.netos@escolas.min-edu.pt
1732,eb1.maiorca@escolas.min-edu.pt
1733,eb1.brenha@escolas.min-edu.pt
1734,eb1.alhadas@escolas.min-edu.pt
1735,ji.buarcos@escolas.min-edu.pt
1736,direcao@aefm.edu.gov.pt
1737,servicos@aefm.edu.gov.pt
1738,eb23.infantedpedro@escolas.min-edu.pt
1739,eb1.vvcmariobarraca@escolas.min-edu.pt
1740,eb1.serrado@escolas.min-edu.pt
1741,eb1.castelobuarcos@escolas.min-edu.pt
1742,ji.regalheiras@escolas.min-edu.pt
1743,ji.apocofoscado@escolas.min-edu.pt
1744,direcao@aepaiao.edu.gov.pt
1745,servicos@aepaiao.edu.gov.pt
1746,eb1.sobralpaiao@escolas.min-edu.pt
1747,eb1.staluzialavos@escolas.min-edu.pt
1748,eb1.regalheiras@escolas.min-edu.pt
1749,eb1.paiao@escolas.min-edu.pt
1750,eb1.marinhasondas@escolas.min-edu.pt
1751,eb1.leirosa@escolas.min-edu.pt
1752,eb1.costalavos@escolas.min-edu.pt
1753,eb1.carvalhaislavos@escolas.min-edu.pt
1754,eb1.n2.alqueidao@escolas.min-edu.pt
1755,eb1.caceira@escolas.min-edu.pt
1756,ji.condeferreira@escolas.min-edu.pt
1757,eb1.ruimartins@escolas.min-edu.pt
1758,direcao@aezuff.edu.gov.pt
1759,servicos@aezuff.edu.gov.pt
1760,eb1.visofigueirafoz@escolas.min-edu.pt
1761,eb1.gala@escolas.min-edu.pt
1762,eb1.abadias@escolas.min-edu.pt
1763,eb23.lousa@escolas.min-edu.pt
1764,eb1.starita@escolas.min-edu.pt
1765,eb1.casalstantonio@escolas.min-edu.pt
1766,eb1.serpins@escolas.min-edu.pt
1767,direcao@aepan.edu.gov.pt
1768,servicos@aepan.edu.gov.pt
1769,ji.vvilarferreiros@escolas.min-edu.pt
1770,ji.pracaatei@escolas.min-edu.pt
1771,direcao@agrmondimbasto.edu.gov.pt
